date_key,payment_currency_key,payment_format_key,transaction_count,laundering_count,laundering_rate_percent,total_amount_paid
20220913,12,6,26129,6,0.022963,275804854.77000000
20220913,12,7,9611,1,0.010405,10452514585.71000000
20220913,13,2,1533,0,0.000000,1019555575.95000000
20220913,13,3,3963,15,0.378501,5357883088.21000000
20220913,13,4,16465,3,0.018220,17238840637.13000000
20220913,13,6,11716,5,0.042677,212560739.11000000
20220913,13,7,4364,2,0.045830,7311098900.77000000
20220913,14,2,2012,0,0.000000,446300835.97000000
20220913,14,3,5613,17,0.302868,768163207.29000000
20220913,14,4,22110,3,0.013569,3756841970.83000000
20220913,14,5,1,0,0.000000,8585.60000000
20220913,14,6,15583,0,0.000000,42942580.80000000
20220913,14,7,5738,0,0.000000,1316977469.53000000
20220913,15,2,1746,0,0.000000,33112704000.60000000
20220913,15,3,5315,50,0.940734,117411399141.77000000
20220913,15,4,19185,4,0.020850,464165168722.54000000
20220913,15,5,1,0,0.000000,25785266.20000000
20220913,15,6,13605,1,0.007350,6519181874.94000000
20220913,15,7,5002,3,0.059976,100602039689.94000000
20220914,1,2,5332,0,0.000000,6819803307.78000000
20220914,1,3,19515,138,0.707148,31154772945.81000000
20220914,1,4,58720,10,0.017030,88364783063.91000000
20220914,1,5,1,0,0.000000,8285415.23000000
20220914,1,6,42043,8,0.019028,949609580.28000000
20220914,1,7,15031,2,0.013306,28312094892.42000000
20220914,2,2,2620,0,0.000000,453822134.20000000
20220914,2,3,7510,39,0.519308,2413221852.59000000
20220914,2,4,27994,3,0.010717,6905702281.46000000
20220914,2,5,2,0,0.000000,179.54000000
20220914,2,6,20101,1,0.004975,79107956.81000000
20220914,2,7,7092,0,0.000000,2520354568.52000000
20220914,3,2,2362,0,0.000000,46202010258.28000000
20220914,3,3,6371,109,1.710877,472663139474.01000000
20220914,3,4,25429,3,0.011798,833665084180.68000000
20220914,3,6,18040,3,0.016630,9154292670.21000000
20220914,3,7,6474,0,0.000000,653321803569.80000000
20220914,4,2,1295,0,0.000000,1159370054.23000000
20220914,4,3,3644,5,0.137212,3373014568.07000000
20220914,4,4,14784,1,0.006764,9793364774.17000000
20220914,4,5,1,0,0.000000,715.92000000
20220914,4,6,10581,0,0.000000,127630538.95000000
20220914,4,7,3884,0,0.000000,5504201445.49000000
20220914,5,2,2410,0,0.000000,368931596.02000000
20220914,5,3,7530,84,1.115538,1660425257.00000000
20220914,5,4,26319,3,0.011399,4081409977.03000000
20220914,5,6,18738,5,0.026684,42879210.80000000
20220914,5,7,6804,0,0.000000,1420733206.10000000
20220914,6,2,27296,0,0.000000,4799229055.90000000
20220914,6,3,93894,854,0.909536,92248509951.12000000
20220914,6,4,297275,61,0.020520,59065096389.05000000
20220914,6,5,10,0,0.000000,4472.58000000
20220914,6,6,212964,35,0.016435,641304941.28000000
20220914,6,7,77005,17,0.022076,21963338987.48000000
20220914,7,2,1992,0,0.000000,150194509003.53000000
20220914,7,3,6108,64,1.047806,634324653812.34000000
20220914,7,4,21954,6,0.027330,1236297753186.40000000
20220914,7,6,15806,1,0.006327,11762149346.78000000
20220914,7,7,5668,1,0.017643,277022458820.90000000
20220914,8,2,17033,0,0.000000,2738232337.07000000
20220914,8,3,54914,518,0.943293,20534303400.70000000
20220914,8,4,186812,29,0.015524,28735726003.05000000
20220914,8,5,4,0,0.000000,300.53000000
20220914,8,6,135040,25,0.018513,345193304.86000000
20220914,8,7,48293,13,0.026919,10291829927.23000000
20220914,9,2,2,0,0.000000,0.01901200
20220914,9,3,9,0,0.000000,0.03894600
20220914,9,5,42595,19,0.044606,563299.79373800
20220914,10,2,2221,0,0.000000,673876812.90000000
20220914,10,3,5952,47,0.789651,3110330038.59000000
20220914,10,4,24142,3,0.012426,7904654262.21000000
20220914,10,5,1,0,0.000000,2008.86000000
20220914,10,6,17234,3,0.017407,74523098.81000000
20220914,10,7,6259,2,0.031954,2249108387.49000000
20220914,11,2,1974,0,0.000000,5352172317.15000000
20220914,11,3,5525,13,0.235294,39834148099.05000000
20220914,11,4,22001,1,0.004545,95230760233.94000000
20220914,11,6,15659,3,0.019158,1295283676.57000000
20220914,11,7,5677,3,0.052845,34368794789.69000000
20220914,12,2,3342,0,0.000000,3215106834.37000000
20220914,12,3,9282,25,0.269339,25979049442.92000000
20220914,12,4,36979,9,0.024338,28652247193.81000000
20220914,12,5,1,0,0.000000,300.00000000
20220914,12,6,26126,6,0.022966,275806948.60000000
20220914,12,7,9611,4,0.041619,10452514585.71000000
20220914,13,2,1533,0,0.000000,1019555575.95000000
20220914,13,3,3918,16,0.408372,3154009901.02000000
20220914,13,4,16466,2,0.012146,17239573974.44000000
20220914,13,6,11715,0,0.000000,212554325.29000000
20220914,13,7,4364,0,0.000000,7311098900.77000000
20220914,14,2,2012,0,0.000000,446300835.97000000
20220914,14,3,5521,10,0.181127,2163265011.20000000
20220914,14,4,22102,2,0.009049,3756819101.68000000
20220914,14,5,1,0,0.000000,8585.60000000
20220914,14,6,15583,4,0.025669,42945839.33000000
20220914,14,7,5738,0,0.000000,1316977469.53000000
20220914,15,2,1746,0,0.000000,33112704000.60000000
20220914,15,3,5156,49,0.950349,441930725188.89000000
20220914,15,4,19193,3,0.015631,464176101147.73000000
20220914,15,5,1,0,0.000000,25785266.20000000
20220914,15,6,13619,1,0.007343,6519284935.45000000
20220914,15,7,5002,0,0.000000,100602039689.94000000
20220915,1,2,5327,0,0.000000,6819803307.86000000
20220915,1,3,19552,169,0.864362,61409857167.12000000
20220915,1,4,58728,11,0.018730,86891629379.52000000
20220915,1,5,1,0,0.000000,8285415.23000000
20220915,1,6,42074,6,0.014261,949756612.32000000
20220915,1,7,15031,4,0.026612,28312094892.42000000
20220915,2,2,2621,0,0.000000,453822134.37000000
20220915,2,3,7510,29,0.386152,7030354748.41000000
20220915,2,4,27990,3,0.010718,6925078873.54000000
20220915,2,5,2,0,0.000000,179.54000000
20220915,2,6,20109,4,0.019892,79043127.20000000
20220915,2,7,7092,1,0.014100,2520354568.52000000
20220915,3,2,2362,0,0.000000,46202010258.28000000
20220915,3,3,6467,91,1.407144,169245437895.28000000
20220915,3,4,25427,3,0.011798,833477999992.06000000
20220915,3,6,18042,2,0.011085,9085972454.37000000
20220915,3,7,6474,0,0.000000,653321803569.80000000
20220915,4,2,1295,0,0.000000,1159370054.23000000
20220915,4,3,3668,6,0.163577,2806813983.99000000
20220915,4,4,14778,1,0.006767,9792465739.14000000
20220915,4,5,1,0,0.000000,715.92000000
20220915,4,6,10580,3,0.028355,127619929.29000000
20220915,4,7,3884,0,0.000000,5504201445.49000000
20220915,5,2,2408,0,0.000000,368931595.99000000
20220915,5,3,7546,76,1.007156,1773849011.03000000
20220915,5,4,26318,5,0.018998,4145668319.98000000
20220915,5,6,18730,2,0.010678,42815046.11000000
20220915,5,7,6803,1,0.014699,1420733035.15000000
20220915,6,2,27290,0,0.000000,4799227368.38000000
20220915,6,3,92925,806,0.867366,121947899914.95000000
20220915,6,4,297207,56,0.018842,59031984957.73000000
20220915,6,5,10,0,0.000000,4472.58000000
20220915,6,6,212933,37,0.017376,640787523.80000000
20220915,6,7,77004,23,0.029869,21963321751.56000000
20220915,7,2,1993,0,0.000000,150194509005.10000000
20220915,7,3,6125,65,1.061224,471408026699.18000000
20220915,7,4,21934,1,0.004559,1236238904454.30000000
20220915,7,6,15808,2,0.012652,11761221445.14000000
20220915,7,7,5668,0,0.000000,277022458820.90000000
20220915,8,2,17034,0,0.000000,2738232312.01000000
20220915,8,3,54389,552,1.014911,26147237091.13000000
20220915,8,4,186817,34,0.018200,28311682140.03000000
20220915,8,5,4,0,0.000000,300.53000000
20220915,8,6,135048,21,0.015550,345095752.65000000
20220915,8,7,48293,11,0.022778,10291829927.23000000
20220915,9,2,3,0,0.000000,0.00292500
20220915,9,3,6,0,0.000000,0.07495300
20220915,9,5,42849,19,0.044342,502462.89216200
20220915,10,2,2221,0,0.000000,673876812.90000000
20220915,10,3,6078,46,0.756828,1668190442.73000000
20220915,10,4,24142,4,0.016569,7613054686.92000000
20220915,10,5,1,0,0.000000,2008.86000000
20220915,10,6,17231,3,0.017410,74570552.53000000
20220915,10,7,6259,1,0.015977,2249108387.49000000
20220915,11,2,1974,0,0.000000,5352172317.15000000
20220915,11,3,5503,10,0.181719,36095723242.60000000
20220915,11,4,22009,5,0.022718,95315332764.88000000
20220915,11,6,15658,4,0.025546,1294985124.41000000
20220915,11,7,5677,2,0.035230,34368794789.69000000
20220915,12,2,3341,0,0.000000,3215106834.32000000
20220915,12,3,9103,21,0.230693,23134436388.41000000
20220915,12,4,36971,8,0.021639,28649150159.45000000
20220915,12,5,1,0,0.000000,300.00000000
20220915,12,6,26119,6,0.022972,275794218.70000000
20220915,12,7,9611,4,0.041619,10452514585.71000000
20220915,13,2,1533,0,0.000000,1019555575.95000000
20220915,13,3,4248,18,0.423729,5522930593.33000000
20220915,13,4,16471,3,0.018214,17387620459.59000000
20220915,13,6,11720,2,0.017065,212526741.01000000
20220915,13,7,4364,1,0.022915,7311098900.77000000
20220915,14,2,2013,0,0.000000,446300836.36000000
20220915,14,3,5652,24,0.424628,770630141.16000000
20220915,14,4,22118,4,0.018085,3779666199.23000000
20220915,14,5,1,0,0.000000,8585.60000000
20220915,14,6,15573,4,0.025685,42957867.07000000
20220915,14,7,5738,0,0.000000,1316977469.53000000
20220915,15,2,1746,0,0.000000,33112704000.60000000
20220915,15,3,5370,29,0.540037,105324566761.99000000
20220915,15,4,19188,7,0.036481,464170356009.68000000
20220915,15,5,1,0,0.000000,25785266.20000000
20220915,15,6,13622,3,0.022023,6518871433.26000000
20220915,15,7,5002,0,0.000000,100602039689.94000000
20220916,1,2,8217,0,0.000000,27998763258.18000000
20220916,1,3,33934,186,0.548123,117320508553.75000000
20220916,1,4,91581,15,0.016379,334734712362.19000000
20220916,1,5,1,0,0.000000,8285415.23000000
20220916,1,6,63338,10,0.015788,1838927211.07000000
20220916,1,7,24952,6,0.024046,121479858147.43000000
20220916,2,2,4058,0,0.000000,2742073547.11000000
20220916,2,3,13500,28,0.207407,8232220453.43000000
20220916,2,4,43590,8,0.018353,30871718549.68000000
20220916,2,5,4,0,0.000000,2821.91000000
20220916,2,6,30052,8,0.026621,156472689.95000000
20220916,2,7,11765,4,0.033999,10441913745.24000000
20220916,3,2,3645,0,0.000000,166542728721.38000000
20220916,3,3,11764,88,0.748045,763075566037.33000000
20220916,3,4,39354,6,0.015246,2229688539530.67000000
20220916,3,5,1,0,0.000000,5672928.24000000
20220916,3,6,27021,8,0.029607,18881699005.79000000
20220916,3,7,10807,2,0.018507,1287878502125.01000000
20220916,4,2,2014,0,0.000000,2569975789.76000000
20220916,4,3,6467,11,0.170094,11593572568.30000000
20220916,4,4,22868,8,0.034983,58773515285.85000000
20220916,4,5,2,0,0.000000,17497.08000000
20220916,4,6,15704,4,0.025471,243061583.58000000
20220916,4,7,6341,2,0.031541,22237780418.54000000
20220916,5,2,3690,0,0.000000,1068062126.80000000
20220916,5,3,13356,93,0.696316,8539799787.79000000
20220916,5,4,40733,8,0.019640,13972184159.85000000
20220916,5,5,1,0,0.000000,46870.86000000
20220916,5,6,27900,7,0.025090,84171062.11000000
20220916,5,7,11267,0,0.000000,5340023796.39000000
20220916,6,2,42148,0,0.000000,19691609260.07000000
20220916,6,3,160202,802,0.500618,189638941469.25000000
20220916,6,4,460788,70,0.015191,237713530070.60000000
20220916,6,5,17,0,0.000000,138006.96000000
20220916,6,6,317686,40,0.012591,1244431183.43000000
20220916,6,7,126659,30,0.023686,92029442140.80000000
20220916,7,2,3110,0,0.000000,404419188551.11000000
20220916,7,3,11229,88,0.783685,3161774460804.04000000
20220916,7,4,33915,4,0.011794,3690189786367.28000000
20220916,7,5,1,0,0.000000,18427132.51000000
20220916,7,6,23499,7,0.029789,26315630851.88000000
20220916,7,7,9331,6,0.064302,889649916444.72000000
20220916,8,2,26368,0,0.000000,11966103898.73000000
20220916,8,3,94643,533,0.563169,50456399971.68000000
20220916,8,4,289595,50,0.017265,122670744067.85000000
20220916,8,5,6,0,0.000000,456.00000000
20220916,8,6,200989,30,0.014926,670841494.47000000
20220916,8,7,79478,15,0.018873,50811912332.67000000
20220916,9,2,6,0,0.000000,0.01221000
20220916,9,3,10,0,0.000000,0.14091600
20220916,9,5,63190,19,0.030068,2722496.98403300
20220916,10,2,3419,0,0.000000,2255799154.30000000
20220916,10,3,10851,46,0.423924,9621922449.42000000
20220916,10,4,36920,6,0.016251,28866026213.81000000
20220916,10,5,1,0,0.000000,2008.86000000
20220916,10,6,25587,4,0.015633,143996673.72000000
20220916,10,7,10277,1,0.009730,7673830221.03000000
20220916,11,2,3073,0,0.000000,31234318787.06000000
20220916,11,3,9988,17,0.170204,113587798203.97000000
20220916,11,4,33980,4,0.011772,395463936138.53000000
20220916,11,6,23238,4,0.017213,2621601987.60000000
20220916,11,7,9227,2,0.021676,134393811489.01000000
20220916,12,2,5220,0,0.000000,17496148850.87000000
20220916,12,3,16608,19,0.114403,24514910302.21000000
20220916,12,4,57302,9,0.015706,123266696212.29000000
20220916,12,5,2,0,0.000000,64698.12000000
20220916,12,6,39109,5,0.012785,535513392.05000000
20220916,12,7,15796,1,0.006331,46540224575.01000000
20220916,13,2,2334,0,0.000000,3854184683.28000000
20220916,13,3,7322,7,0.095602,17479610807.46000000
20220916,13,4,25589,3,0.011724,71700467902.29000000
20220916,13,6,17454,2,0.011459,405666216.30000000
20220916,13,7,7136,1,0.014013,22632691085.13000000
20220916,14,2,3142,0,0.000000,1138462301.63000000
20220916,14,3,10415,13,0.124820,6173969304.08000000
20220916,14,4,34343,7,0.020383,18060552425.54000000
20220916,14,5,1,0,0.000000,8585.60000000
20220916,14,6,23314,4,0.017157,85083135.13000000
20220916,14,7,9481,1,0.010547,4838776969.49000000
20220916,15,2,2729,0,0.000000,96739090296.32000000
20220916,15,3,9357,47,0.502298,307745120575.37000000
20220916,15,4,29482,8,0.027135,1452726698813.54000000
20220916,15,5,1,0,0.000000,25785266.20000000
20220916,15,6,20219,4,0.019783,13133053150.58000000
20220916,15,7,8152,5,0.061335,506412831210.11000000
20220917,1,3,245,125,51.020408,14670480718.18000000
20220917,2,3,10,3,30.000000,88718847.04000000
20220917,3,3,94,63,67.021277,89840584609.21000000
20220917,4,3,1,1,100.000000,22360.09000000
20220917,5,3,69,45,65.217391,4771424.74000000
20220917,6,3,790,485,61.392405,1168880528.40000000
20220917,7,3,96,53,55.208333,918155586398.12000000
20220917,8,3,638,378,59.247649,1766561176.05000000
20220917,10,3,24,24,100.000000,318124.45000000
20220917,11,3,1,1,100.000000,165015.34000000
20220917,12,3,1,1,100.000000,23647.86000000
20220917,15,3,51,20,39.215686,631927798593.43000000
20220918,1,3,178,82,46.067416,393533186.11000000
20220918,2,3,8,5,62.500000,116727.84000000
20220918,3,3,68,38,55.882353,6539228974.20000000
20220918,4,3,2,1,50.000000,104246.41000000
20220918,5,3,52,34,65.384615,950461.50000000
20220918,6,3,651,405,62.211982,1412165497.40000000
20220918,7,3,91,38,41.758242,1023585005.97000000
20220918,8,3,473,274,57.928118,811322639.24000000
20220918,10,3,14,13,92.857143,28750916.16000000
20220918,12,3,3,3,100.000000,98893.00000000
20220918,15,3,51,23,45.098039,369553157.30000000
20220919,1,3,139,62,44.604317,89268852.70000000
20220919,2,3,5,1,20.000000,48099.57000000
20220919,3,3,42,25,59.523810,29403724.28000000
20220919,5,3,42,29,69.047619,1075051.85000000
20220919,6,3,494,316,63.967611,1726974241.65000000
20220919,7,3,53,27,50.943396,42471243469.13000000
20220919,8,3,372,209,56.182796,135600357.63000000
20220919,9,5,1,1,100.000000,1.40054000
20220919,10,3,6,4,66.666667,92322.65000000
20220919,12,3,1,1,100.000000,2134770831.45000000
20220919,15,3,40,20,50.000000,30004226.86000000
20220920,1,3,101,50,49.504950,89424667.12000000
20220920,2,3,2,0,0.000000,26759.28000000
20220920,3,3,27,15,55.555556,19297434.31000000
20220920,5,3,18,16,88.888889,212528126.43000000
20220920,6,3,362,231,63.812155,17344055.46000000
20220920,7,3,27,8,29.629630,832215493.98000000
20220920,8,3,286,155,54.195804,244484561.26000000
20220920,10,3,3,2,66.666667,56834.71000000
20220920,12,3,3,3,100.000000,117543.14000000
20220920,13,3,1,1,100.000000,52599.03000000
20220920,15,3,25,11,44.000000,18269646.71000000
20220921,1,3,66,35,53.030303,9723753.97000000
20220921,3,3,12,9,75.000000,5698653.35000000
20220921,5,3,10,8,80.000000,48580.82000000
20220921,6,3,248,142,57.258065,7852624.73000000
20220921,7,3,27,9,33.333333,324843893.31000000
20220921,8,3,209,124,59.330144,12525644.97000000
20220921,10,3,1,1,100.000000,27013.32000000
20220921,15,3,13,8,61.538462,8720369.46000000
20220922,1,3,43,22,51.162791,2486713.64000000
20220922,2,3,2,1,50.000000,32023.47000000
20220922,3,3,14,13,92.857143,12190381.74000000
20220922,5,3,8,6,75.000000,50171.80000000
20220922,6,3,113,66,58.407080,543410339.29000000
20220922,7,3,13,7,53.846154,42939286546.88000000
20220922,8,3,99,60,60.606061,160926306.53000000
20220922,10,3,1,1,100.000000,18387.09000000
20220922,14,3,1,1,100.000000,1523.98000000
20220922,15,3,15,7,46.666667,8560885.21000000
20220923,1,3,21,14,66.666667,1153474.29000000
20220923,3,3,2,2,100.000000,1551973.62000000
20220923,6,3,66,45,68.181818,660057.89000000
20220923,7,3,5,4,80.000000,4283692.41000000
20220923,8,3,39,18,46.153846,334670.43000000
20220923,15,3,1,1,100.000000,835251.91000000
20220924,1,3,10,6,60.000000,771089.45000000
20220924,2,3,1,1,100.000000,18060.84000000
20220924,3,3,2,2,100.000000,1789221.24000000
20220924,5,3,2,2,100.000000,9449.84000000
20220924,6,3,49,32,65.306122,606543.42000000
20220924,7,3,4,2,50.000000,4530946.72000000
20220924,8,3,34,18,52.941176,9391046.17000000
20220924,15,3,2,2,100.000000,1765635.12000000
20220925,1,3,4,2,50.000000,250357.01000000
20220925,6,3,54,26,48.148148,932877.76000000
20220925,7,3,3,3,100.000000,2716926.72000000
20220925,8,3,40,27,67.500000,725231.91000000
20220925,15,3,1,1,100.000000,1220899.96000000
20220926,1,3,10,3,30.000000,110876554.21000000
20220926,3,3,1,1,100.000000,1469769.76000000
20220926,6,3,25,16,64.000000,283280.36000000
20220926,7,3,1,1,100.000000,2029489.81000000
20220926,8,3,21,15,71.428571,19320213.84000000
20220926,15,3,1,1,100.000000,1072955.12000000
20220927,1,3,3,2,66.666667,219828.37000000
20220927,6,3,12,6,50.000000,109841.80000000
20220927,8,3,9,5,55.555556,72767.63000000
20220927,15,3,1,1,100.000000,1105591.72000000
20220928,1,3,2,1,50.000000,89590.47000000
20220928,6,3,3,0,0.000000,31102.19000000
20220928,8,3,2,2,100.000000,15127.11000000
