bank_key,sent_count,received_count,total_participations,laundering_participations
66894,12,0,12,0
66895,9,0,9,0
66896,2,2,4,0
66897,21,0,21,0
66898,15,0,15,0
66899,6,0,6,0
66900,12,0,12,0
66901,14,13,27,0
66902,4,0,4,0
66903,1,1,2,0
66904,2,2,4,0
66905,6,0,6,0
66906,9,0,9,0
66907,1,1,2,0
66908,6,0,6,0
66909,5,3,8,0
66910,8,0,8,0
66911,3,0,3,0
66912,1,1,2,0
66913,23,0,23,0
66914,5,5,10,0
66915,4,3,7,0
66916,2,2,4,0
66917,9,0,9,0
66918,5,4,9,0
66919,13537,11995,25532,11
66920,4,4,8,0
66921,3,0,3,0
66922,51,0,51,0
66923,3,0,3,0
66924,16,14,30,0
66925,9,0,9,0
66926,3,0,3,0
66927,19,0,19,0
66928,2,2,4,0
66929,2,1,3,0
66930,8,6,14,0
66931,6,5,11,0
66932,22,16,38,0
66933,11733,11353,23086,15
66934,1,1,2,0
66935,12,0,12,0
66936,13,13,26,0
66937,1,1,2,0
66938,83,638,721,1
66939,1,0,1,0
66940,1,0,1,0
66941,7,6,13,0
66942,24,0,24,0
66943,11,0,11,0
66944,3,3,6,0
66945,2,1,3,0
66946,15,0,15,0
66947,16,0,16,0
66948,5,5,10,0
66949,10,10,20,0
66950,4,0,4,0
66951,8,0,8,0
66952,1,1,2,0
66953,5,3,8,0
66954,3,3,6,0
66955,3,2,5,0
66956,3,2,5,0
66957,48,0,48,0
66958,18,0,18,0
66959,3,0,3,0
66960,3,3,6,0
66961,9,0,9,0
66962,5,3,8,0
66963,1,1,2,0
66964,9,3,12,0
66965,2,2,4,0
66966,9,0,9,0
66967,2,2,4,0
66968,6,4,10,0
66969,1,1,2,0
66970,4,3,7,0
66971,40,0,40,0
66972,6,0,6,0
66973,6,0,6,0
66974,15,0,15,0
66975,6,0,6,0
66976,7,0,7,0
66977,9,0,9,0
66978,9,0,9,0
66979,10,0,10,0
66980,4,2,6,0
66981,1,0,1,0
66982,4,2,6,0
66983,3,0,3,0
66984,2,2,4,0
66985,6334,8521,14855,27
66986,6,0,6,0
66987,6,0,6,0
66988,9,0,9,0
66989,30,0,30,0
66990,3,0,3,0
66991,3,2,5,0
66992,5,5,10,0
66993,1,0,1,0
66994,3,2,5,0
66995,24,0,24,0
66996,5,5,10,0
66997,10,0,10,0
66998,18,0,18,0
66999,7,6,13,0
67000,5,5,10,0
67001,6,6,12,0
67002,8,0,8,0
67003,21,0,21,0
67004,24,0,24,0
67005,5,4,9,0
67006,21,0,21,0
67007,45,0,45,0
67008,3,3,6,0
67009,6,4,10,0
67010,10,3,13,0
67011,15,0,15,0
67012,6,0,6,0
67013,12,0,12,0
67014,4,4,8,0
67015,26,0,26,0
67016,14,11,25,0
67017,21,0,21,0
67018,6,5,11,0
67019,6,0,6,0
67020,2,2,4,0
67021,19,15,34,0
67022,6,0,6,0
67023,2,1,3,0
67024,33,0,33,0
67025,12,0,12,0
67026,4,2,6,0
67027,1,0,1,0
67028,27,0,27,0
67029,40,0,40,0
67030,37,0,37,0
67031,39,0,39,0
67032,6,0,6,0
67033,2069,3312,5381,7
67034,4,3,7,0
67035,4,3,7,0
67036,1,1,2,0
67037,9,0,9,0
67038,44,0,44,0
67039,12251,10279,22530,7
67040,19,0,19,0
67041,9,0,9,0
67042,35,0,35,0
67043,4,0,4,0
67044,12,0,12,0
67045,3,3,6,0
67046,9,0,9,0
67047,12,0,12,0
67048,10,0,10,0
67049,1,1,2,0
67050,18,0,18,0
67051,4,3,7,0
67052,2,1,3,0
67053,12,0,12,0
67054,4,4,8,0
67055,21,0,21,0
67056,2,1,3,0
67057,3,0,3,0
67058,6,5,11,0
67059,73,0,73,0
67060,8,0,8,0
67061,12,0,12,0
67062,6,5,11,0
67063,42,0,42,0
67064,3,2,5,0
67065,63,0,63,0
67066,1,0,1,0
67067,4,3,7,0
67068,4,3,7,0
67069,29,0,29,0
67070,9,0,9,0
67071,60,0,60,0
67072,18,0,18,0
67073,4,3,7,0
67074,9,8,17,0
67075,5,5,10,0
67076,21,0,21,0
67077,4,3,7,0
67078,4,3,7,0
67079,3,0,3,0
67080,3,0,3,0
67081,5,3,8,0
67082,1,1,2,0
67083,3,2,5,0
67084,1,1,2,0
67085,1,1,2,0
67086,33,0,33,0
67087,12,0,12,0
67088,2,2,4,0
67089,21,0,21,0
67090,3,0,3,0
67091,3,3,6,0
67092,5,5,10,0
67093,10,10,20,0
67094,3,2,5,0
67095,18,0,18,0
67096,3,2,5,0
67097,45,0,45,0
67098,3,2,5,0
67099,30,0,30,0
67100,243,1289,1532,2
67101,4,4,8,0
67102,12,0,12,0
67103,9,0,9,0
67104,3,3,6,0
67105,28,0,28,0
67106,28,0,28,0
67107,2,1,3,0
67108,44,0,44,0
67109,42,3,45,0
67110,4662,6241,10903,8
67111,42,0,42,0
67112,3,0,3,0
67113,9,0,9,0
67114,18,0,18,0
67115,750,2270,3020,3
67116,2,2,4,0
67117,6,0,6,0
67118,17,15,32,0
67119,2,2,4,0
67120,2,1,3,0
67121,4,0,4,0
67122,1,1,2,0
67123,36,0,36,0
67124,1,1,2,0
67125,2,2,4,0
67126,3,2,5,0
67127,19,0,19,0
67128,1,1,2,0
67129,12,0,12,0
67130,1,1,2,0
67131,3,3,6,0
67132,2,2,4,0
67133,3,3,6,0
67134,2,0,2,0
67135,3,0,3,0
67136,9,0,9,0
67137,51,0,51,0
67138,9,0,9,0
67139,9,0,9,0
67140,16,14,30,0
67141,13,0,13,0
67142,24,0,24,0
67143,1206,3110,4316,2
67144,32672,18917,51589,77
67145,4,0,4,0
67146,3,0,3,0
67147,5,3,8,0
67148,2,1,3,0
67149,6,5,11,0
67150,18,0,18,0
67151,3,0,3,0
67152,3,0,3,0
67153,4,4,8,0
67154,8,7,15,0
67155,3,0,3,0
67156,2,2,4,0
67157,2,1,3,0
67158,7,7,14,0
67159,22,0,22,0
67160,2,0,2,0
67161,4,0,4,0
67162,1578,4156,5734,6
67163,8,6,14,0
67164,1,1,2,0
67165,10,0,10,0
67166,3,0,3,0
67167,18,0,18,0
67168,1,1,2,0
67169,7,4,11,0
67170,6,5,11,0
67171,1,0,1,0
67172,6,6,12,0
67173,1,0,1,0
67174,11,9,20,0
67175,6,0,6,0
67176,6,0,6,0
67177,15,0,15,0
67178,36,0,36,0
67179,6,3,9,0
67180,6,0,6,0
67181,2,2,4,0
67182,3,0,3,0
67183,15,0,15,0
67184,9,0,9,0
67185,6,0,6,0
67186,3,0,3,0
67187,6,0,6,0
67188,1,1,2,0
67189,4,4,8,0
67190,4,1,5,0
67191,1,1,2,0
67192,9,0,9,0
67193,9,0,9,0
67194,2,1,3,0
67195,3,0,3,0
67196,3,3,6,0
67197,1,1,2,0
67198,3,3,6,0
67199,3,3,6,0
67200,36,0,36,0
67201,8,7,15,0
67202,2,2,4,0
67203,1,1,2,0
67204,3,1,4,0
67205,6,0,6,0
67206,4756,6654,11410,14
67207,1,1,2,0
67208,6,5,11,0
67209,21,0,21,0
67210,21,0,21,0
67211,3,2,5,0
67212,9,0,9,0
67213,3,0,3,0
67214,3,0,3,0
67215,4,3,7,0
67216,2,2,4,0
67217,3,2,5,0
67218,3,0,3,0
67219,30,0,30,0
67220,6,4,10,0
67221,9,3,12,0
67222,6,0,6,0
67223,3,0,3,0
67224,23,0,23,0
67225,4,4,8,0
67226,45,0,45,0
67227,3,2,5,0
67228,4,0,4,0
67229,3,2,5,0
67230,1,1,2,0
67231,33,0,33,0
67232,6,0,6,0
67233,4,4,8,0
67234,12,0,12,0
67235,42,0,42,0
67236,9,0,9,0
67237,27,0,27,0
67238,19,0,19,0
67239,9,0,9,0
67240,289,1307,1596,0
67241,12,0,12,0
67242,2,2,4,0
67243,1,1,2,0
67244,56,0,56,0
67245,2,1,3,0
67246,3,3,6,0
67247,3,3,6,0
67248,2,1,3,0
67249,3,0,3,0
67250,3,0,3,0
67251,11,9,20,0
67252,295,1055,1350,0
67253,1651,3524,5175,1
67254,3,0,3,0
67255,6,2,8,0
67256,1,0,1,0
67257,8,4,12,0
67258,11,9,20,0
67259,6,0,6,0
67260,2,2,4,0
67261,3,2,5,0
67262,42,0,42,0
67263,10,9,19,0
67264,9,0,9,0
67265,1,1,2,0
67266,7,7,14,0
67267,3,3,6,0
67268,18,0,18,0
67269,2,2,4,0
67270,4,4,8,0
67271,4,3,7,0
67272,42,0,42,0
67273,3,3,6,0
67274,1,1,2,0
67275,7,7,14,0
67276,5,4,9,0
67277,4,3,7,0
67278,1,1,2,0
67279,6,0,6,0
67280,3,1,4,0
67281,2,0,2,0
67282,48,0,48,0
67283,767,2268,3035,4
67284,8,5,13,0
67285,3,0,3,0
67286,7,6,13,0
67287,10,0,10,0
67288,2,1,3,0
67289,3,0,3,0
67290,4,3,7,0
67291,3,3,6,0
67292,3,0,3,0
67293,1839,4182,6021,4
67294,30,0,30,0
67295,1834,4325,6159,2
67296,21,0,21,0
67297,57,3,60,0
67298,6,5,11,0
67299,10,9,19,0
67300,15,0,15,0
67301,15,0,15,0
67302,6,4,10,0
67303,12,0,12,0
67304,6,6,12,0
67305,13,0,13,0
67306,2,2,4,0
67307,230,1282,1512,2
67308,1,1,2,0
67309,5,5,10,0
67310,1,1,2,0
67311,4,3,7,0
67312,8,6,14,0
67313,1,1,2,0
67314,4,0,4,0
67315,27,0,27,0
67316,3,2,5,0
67317,2,1,3,0
67318,1,1,2,0
67319,2,2,4,0
67320,1,1,2,0
67321,3,3,6,0
67322,4,3,7,0
67323,2,1,3,0
67324,3,0,3,0
67325,3,2,5,0
67326,8,6,14,0
67327,821,2347,3168,3
67328,4,4,8,0
67329,3,0,3,0
67330,24,0,24,0
67331,24,0,24,0
67332,4,3,7,0
67333,6,5,11,0
67334,15,3,18,0
67335,5,5,10,0
67336,2,2,4,0
67337,1,1,2,0
67338,343,1355,1698,0
67339,9,8,17,0
67340,1,1,2,0
67341,2237,4288,6525,4
67342,8,6,14,0
67343,4,4,8,0
67344,27,0,27,0
67345,36,0,36,0
67346,21,0,21,0
67347,2,2,4,0
67348,15,0,15,0
67349,6,5,11,0
67350,5,3,8,0
67351,9,0,9,0
67352,1,1,2,0
67353,25,0,25,0
67354,17,0,17,0
67355,2,1,3,0
67356,2,2,4,0
67357,9,0,9,0
67358,1,1,2,0
67359,42,0,42,0
67360,5,4,9,0
67361,6,0,6,0
67362,13,0,13,0
67363,9,0,9,0
67364,1,1,2,0
67365,39,0,39,0
67366,18,0,18,0
67367,39,0,39,0
67368,27,0,27,0
67369,1,0,1,0
67370,3,0,3,0
67371,3,3,6,0
67372,12,0,12,0
67373,18,0,18,0
67374,8,7,15,0
67375,13077,11571,24648,19
67376,3,3,6,0
67377,3,0,3,0
67378,5,3,8,0
67379,1,1,2,0
67380,18,0,18,0
67381,2,1,3,0
67382,12,10,22,0
67383,12,3,15,0
67384,1,1,2,0
67385,21,0,21,0
67386,3,3,6,0
67387,3,0,3,0
67388,3,0,3,0
67389,21,0,21,0
67390,21,0,21,0
67391,12,0,12,0
67392,21,0,21,0
67393,1,0,1,0
67394,14,11,25,0
67395,15,0,15,0
67396,1808,3315,5123,6
67397,3,0,3,0
67398,18,0,18,0
67399,3,3,6,0
67400,18,0,18,0
67401,3,0,3,0
67402,2,1,3,0
67403,3,0,3,0
67404,6,0,6,0
67405,30,0,30,0
67406,10,8,18,0
67407,9,0,9,0
67408,1,0,1,0
67409,3,0,3,0
67410,5,3,8,0
67411,1,0,1,0
67412,6,0,6,0
67413,9,0,9,0
67414,1,1,2,0
67415,2,1,3,0
67416,1,1,2,0
67417,36,0,36,0
67418,1,0,1,0
67419,6,0,6,0
67420,6,0,6,0
67421,3,3,6,0
67422,3,3,6,0
67423,37,4,41,0
67424,6,5,11,0
67425,3,0,3,0
67426,9,0,9,0
67427,10,6,16,0
67428,32,0,32,0
67429,2,2,4,0
67430,4,3,7,0
67431,9,0,9,0
67432,9,0,9,0
67433,608,2813,3421,3
67434,3,3,6,0
67435,2,1,3,0
67436,8,0,8,0
67437,4,3,7,0
67438,7,6,13,0
67439,1,0,1,0
67440,45,0,45,0
67441,12,0,12,0
67442,9,0,9,0
67443,30,4,34,0
67444,15,0,15,0
67445,18,0,18,0
67446,6,0,6,0
67447,9,8,17,0
67448,18,0,18,0
67449,3,3,6,0
67450,27,3,30,0
67451,10,8,18,0
67452,31,0,31,0
67453,6,0,6,0
67454,6,0,6,0
67455,2,2,4,0
67456,8,6,14,0
67457,1167,3201,4368,1
67458,9,8,17,0
67459,6,6,12,0
67460,18,0,18,0
67461,11,0,11,0
67462,24,0,24,0
67463,2,1,3,0
67464,1,1,2,0
67465,7,6,13,0
67466,21,0,21,0
67467,1,1,2,0
67468,5,5,10,0
67469,4,0,4,0
67470,2,2,4,0
67471,7,4,11,0
67472,9,7,16,0
67473,4,4,8,0
67474,1,1,2,0
67475,3,0,3,0
67476,3,3,6,0
67477,6,4,10,0
67478,4,4,8,0
67479,9,0,9,0
67480,1,1,2,0
67481,6,0,6,0
67482,42,0,42,0
67483,1,1,2,0
67484,21,0,21,0
67485,45,0,45,0
67486,2,2,4,0
67487,2,1,3,0
67488,3,3,6,0
67489,18,0,18,0
67490,16,0,16,0
67491,5,5,10,0
67492,1059,2207,3266,2
67493,32,3,35,0
67494,12,0,12,0
67495,6,0,6,0
67496,3,2,5,0
67497,9,0,9,0
67498,3,3,6,0
67499,9,8,17,0
67500,6,0,6,0
67501,1,1,2,0
67502,1,1,2,0
67503,9,0,9,0
67504,37,0,37,0
67505,15,0,15,0
67506,14,11,25,0
67507,4,4,8,0
67508,3,0,3,0
67509,4,3,7,0
67510,33,0,33,0
67511,11,8,19,0
67512,12,0,12,0
67513,1,1,2,0
67514,18,0,18,0
67515,5,5,10,0
67516,4,1,5,0
67517,8,0,8,0
67518,9,0,9,0
67519,3,2,5,0
67520,1,0,1,0
67521,9,0,9,0
67522,6,3,9,0
67523,1387,2818,4205,3
67524,12,0,12,0
67525,16059,12919,28978,12
67526,1254,3357,4611,3
67527,1,1,2,0
67528,4,3,7,0
67529,30,0,30,0
67530,9,0,9,0
67531,6,0,6,0
67532,27,0,27,0
67533,6,5,11,0
67534,6,0,6,0
67535,9,8,17,0
67536,4,3,7,0
67537,27,0,27,0
67538,3,2,5,0
67539,4,4,8,0
67540,2,2,4,0
67541,4,4,8,0
67542,79,0,79,0
67543,45,0,45,0
67544,1,1,2,0
67545,3,3,6,0
67546,3,3,6,0
67547,10,6,16,0
67548,18,0,18,0
67549,15,0,15,0
67550,1,1,2,0
67551,33,0,33,0
67552,2,2,4,0
67553,2,2,4,0
67554,9,6,15,0
67555,9,0,9,0
67556,3,0,3,0
67557,15,0,15,0
67558,1,1,2,0
67559,24,3,27,0
67560,6,0,6,0
67561,13,12,25,0
67562,2,2,4,0
67563,19,0,19,0
67564,46,0,46,0
67565,25,0,25,0
67566,6,5,11,0
67567,15,0,15,0
67568,4274,6307,10581,7
67569,2,2,4,0
67570,3,0,3,0
67571,9,0,9,0
67572,3,0,3,0
67573,7,3,10,0
67574,24,0,24,0
67575,1,1,2,0
67576,3,1,4,0
67577,2,2,4,0
67578,4,2,6,0
67579,36,0,36,0
67580,15,0,15,0
67581,10,0,10,0
67582,3,0,3,0
67583,1,1,2,0
67584,4,4,8,0
67585,1,1,2,0
67586,4,0,4,0
67587,3,0,3,0
67588,12,0,12,0
67589,5,4,9,0
67590,6,5,11,0
67591,3,2,5,0
67592,6,0,6,0
67593,13,11,24,0
67594,9,8,17,0
67595,3,0,3,0
67596,1,1,2,0
67597,5,4,9,0
67598,3,1,4,0
67599,2,2,4,0
67600,3,3,6,0
67601,9,7,16,0
67602,1,1,2,0
67603,6,0,6,0
67604,4,4,8,0
67605,8,8,16,0
67606,4,3,7,0
67607,7,6,13,0
67608,1,1,2,0
67609,6,0,6,0
67610,2,2,4,0
67611,6,4,10,0
67612,1,1,2,0
67613,211,1099,1310,0
67614,2,2,4,0
67615,3,3,6,0
67616,9,0,9,0
67617,1,0,1,0
67618,5,4,9,0
67619,9,0,9,0
67620,1,1,2,0
67621,9,0,9,0
67622,16990,13611,30601,35
67623,6,0,6,0
67624,11,8,19,0
67625,2,2,4,0
67626,1,1,2,0
67627,34,0,34,0
67628,21,0,21,0
67629,3,3,6,0
67630,1,1,2,0
67631,7,4,11,0
67632,2,1,3,0
67633,1119,2554,3673,1
67634,39,0,39,0
67635,9,0,9,0
67636,1,1,2,0
67637,15,0,15,0
67638,51,0,51,0
67639,1,1,2,0
67640,114,262,376,0
67641,10,0,10,0
67642,1,1,2,0
67643,1,1,2,0
67644,3,2,5,0
67645,9,0,9,0
67646,2,2,4,0
67647,24,0,24,0
67648,1,0,1,0
67649,1,1,2,0
67650,12,0,12,0
67651,3,33,36,0
67652,236,1753,1989,2
67653,3,2,5,0
67654,3,0,3,0
67655,3,0,3,0
67656,3,3,6,0
67657,6,0,6,0
67658,2,1,3,0
67659,1,1,2,0
67660,5,4,9,0
67661,5,2,7,0
67662,24,0,24,0
67663,7,7,14,0
67664,13,0,13,0
67665,2,1,3,0
67666,5,3,8,0
67667,2,1,3,0
67668,3,3,6,0
67669,1,1,2,0
67670,6,6,12,0
67671,6,0,6,0
67672,7,7,14,0
67673,4,3,7,0
67674,24,0,24,0
67675,18,0,18,0
67676,1,1,2,0
67677,3,0,3,0
67678,8,7,15,0
67679,4,0,4,0
67680,21,0,21,0
67681,9,0,9,0
67682,16,12,28,0
67683,4,3,7,0
67684,9,0,9,0
67685,1,1,2,0
67686,1,1,2,0
67687,27,0,27,0
67688,15,0,15,0
67689,9,0,9,0
67690,3,3,6,0
67691,3,3,6,0
67692,3,2,5,0
67693,9,8,17,0
67694,15,0,15,0
67695,6,0,6,0
67696,21,0,21,0
67697,45,0,45,0
67698,3,0,3,0
67699,2,2,4,0
67700,6,0,6,0
67701,11,10,21,0
67702,8861,9859,18720,24
67703,12,57,69,0
67704,13,0,13,0
67705,3,1,4,0
67706,6,6,12,0
67707,3,0,3,0
67708,5,5,10,0
67709,2,2,4,0
67710,16,12,28,0
67711,19,3,22,0
67712,4,0,4,0
67713,3,3,6,0
67714,2,1,3,0
67715,57,0,57,0
67716,6,0,6,0
67717,5,4,9,0
67718,3,0,3,0
67719,757,2130,2887,0
67720,15,0,15,0
67721,1,1,2,0
67722,9,0,9,0
67723,12,0,12,0
67724,21,3,24,0
67725,6,5,11,0
67726,1,0,1,0
67727,11,0,11,0
67728,3,0,3,0
67729,3,2,5,0
67730,12,0,12,0
67731,6,0,6,0
67732,136,812,948,0
67733,33,3,36,0
67734,7543,9298,16841,16
67735,139,604,743,1
67736,3,2,5,0
67737,4,2,6,0
67738,2,2,4,0
67739,4,4,8,0
67740,5,5,10,0
67741,1,0,1,0
67742,12,11,23,0
67743,3,3,6,0
67744,15,0,15,0
67745,18,3,21,0
67746,48,0,48,0
67747,3,1,4,0
67748,39,0,39,0
67749,21,0,21,0
67750,2,2,4,0
67751,9,0,9,0
67752,12,0,12,0
67753,9,0,9,0
67754,3,0,3,0
67755,315,1219,1534,2
67756,4,3,7,0
67757,7,7,14,0
67758,25,3,28,0
67759,12,0,12,0
67760,3,3,6,0
67761,6,0,6,0
67762,3,0,3,0
67763,4,2,6,0
67764,7,6,13,0
67765,6,5,11,0
67766,1,1,2,0
67767,21,0,21,0
67768,13,9,22,0
67769,7,7,14,0
67770,2,2,4,0
67771,88,592,680,1
67772,4,3,7,0
67773,21,0,21,0
67774,6,0,6,0
67775,1,1,2,0
67776,4,3,7,0
67777,5,4,9,0
67778,1,1,2,0
67779,6,0,6,0
67780,15,0,15,0
67781,3,0,3,0
67782,4,1,5,0
67783,15,0,15,0
67784,8,5,13,0
67785,4,3,7,0
67786,4,0,4,0
67787,6,0,6,0
67788,1181,3285,4466,4
67789,4,2,6,0
67790,3,2,5,0
67791,3,1,4,0
67792,15,3,18,0
67793,4,2,6,0
67794,6,0,6,0
67795,11,7,18,0
67796,19,0,19,0
67797,1,0,1,0
67798,3,3,6,0
67799,9,0,9,0
67800,2,2,4,0
67801,28,0,28,0
67802,4,4,8,0
67803,9,0,9,0
67804,9,0,9,0
67805,4,4,8,0
67806,11,10,21,0
67807,34,0,34,0
67808,32,0,32,0
67809,25,0,25,0
67810,101,0,101,0
67811,34,4,38,0
67812,30,84,114,0
67813,9,0,9,0
67814,3,2,5,0
67815,36,0,36,0
67816,6,0,6,0
67817,26,0,26,0
67818,9,4,13,0
67819,21,0,21,0
67820,3,0,3,0
67821,6,6,12,0
67822,18,0,18,0
67823,4,3,7,0
67824,12,0,12,0
67825,15,0,15,0
67826,1,1,2,0
67827,2,2,4,0
67828,3,2,5,0
67829,19,0,19,0
67830,6,0,6,0
67831,6,5,11,0
67832,3,3,6,0
67833,3,0,3,0
67834,12,0,12,0
67835,3,0,3,0
67836,3,0,3,0
67837,3,3,6,0
67838,21,0,21,0
67839,3,0,3,0
67840,6,5,11,0
67841,3,0,3,0
67842,21,0,21,0
67843,2,2,4,0
67844,10,0,10,0
67845,3,2,5,0
67846,3,0,3,0
67847,3,2,5,0
67848,4,3,7,0
67849,15,0,15,0
67850,12,0,12,0
67851,3,0,3,0
67852,4,4,8,0
67853,20,0,20,0
67854,21,0,21,0
67855,6,0,6,0
67856,3,3,6,0
67857,53,0,53,0
67858,37,0,37,0
67859,2239,4520,6759,6
67860,36,0,36,0
67861,15,0,15,0
67862,28,4,32,0
67863,65,300,365,0
67864,9,0,9,0
67865,7,0,7,0
67866,12,0,12,0
67867,3,0,3,0
67868,3094,4792,7886,3
67869,7,0,7,0
67870,2,2,4,0
67871,1,1,2,0
67872,24,0,24,0
67873,15,0,15,0
67874,1,1,2,0
67875,4,4,8,0
67876,2,1,3,0
67877,18,0,18,0
67878,1,1,2,0
67879,33,0,33,0
67880,3774,6220,9994,9
67881,3,0,3,0
67882,6,4,10,0
67883,11,8,19,0
67884,1,1,2,0
67885,16,0,16,0
67886,13,10,23,0
67887,39,0,39,0
67888,6,0,6,0
67889,264,1652,1916,2
67890,1,0,1,0
67891,2851,5500,8351,6
67892,387,1824,2211,0
67893,6,6,12,0
67894,3,2,5,0
67895,3,3,6,0
67896,3,0,3,0
67897,419,1744,2163,0
67898,3,0,3,0
67899,12,0,12,0
67900,6,0,6,0
67901,3,3,6,0
67902,27,0,27,0
67903,24,0,24,0
67904,2,1,3,0
67905,19,0,19,0
67906,6,0,6,0
67907,25,0,25,0
67908,6,4,10,0
67909,5,5,10,0
67910,76,0,76,0
67911,48,0,48,0
67912,2,2,4,0
67913,3,0,3,0
67914,6,0,6,0
67915,12,0,12,0
67916,1,1,2,0
67917,5,5,10,0
67918,3,0,3,0
67919,3,0,3,0
67920,3,0,3,0
67921,45,0,45,0
67922,4,3,7,0
67923,2,1,3,0
67924,9,0,9,0
67925,1,1,2,0
67926,42,3,45,0
67927,7,7,14,0
67928,2,2,4,0
67929,9,0,9,0
67930,19,0,19,0
67931,1,1,2,0
67932,18,0,18,0
67933,4,0,4,0
67934,2,2,4,0
67935,6,5,11,0
67936,12,0,12,0
67937,6,0,6,0
67938,3,3,6,0
67939,39,0,39,0
67940,21,16,37,0
67941,4,0,4,0
67942,8,5,13,0
67943,3,2,5,0
67944,3,0,3,0
67945,24,0,24,0
67946,3,2,5,0
67947,39,0,39,0
67948,3,0,3,0
67949,10,7,17,0
67950,3,2,5,0
67951,3,2,5,0
67952,13,10,23,0
67953,42,0,42,0
67954,4,3,7,0
67955,2,2,4,0
67956,6,0,6,0
67957,1,1,2,0
67958,3,3,6,0
67959,2,2,4,0
67960,20,0,20,0
67961,12,11,23,0
67962,12,0,12,0
67963,3,0,3,0
67964,1,0,1,0
67965,4,0,4,0
67966,3,2,5,0
67967,4,4,8,0
67968,2,1,3,0
67969,19,15,34,0
67970,4,3,7,0
67971,4,3,7,0
67972,9,0,9,0
67973,18,3,21,0
67974,9,0,9,0
67975,32,0,32,0
67976,51,0,51,0
67977,6,0,6,0
67978,24,0,24,0
67979,39,0,39,0
67980,6,4,10,0
67981,10,8,18,0
67982,6,0,6,0
67983,6,0,6,0
67984,3,3,6,0
67985,11,8,19,0
67986,15,0,15,0
67987,3,0,3,0
67988,13,9,22,0
67989,10,8,18,0
67990,8,6,14,0
67991,25,0,25,0
67992,24,0,24,0
67993,3,3,6,0
67994,15,3,18,0
67995,1,1,2,0
67996,6,0,6,0
67997,1,1,2,0
67998,3,2,5,0
67999,21,0,21,0
68000,34,30,64,0
68001,3,0,3,0
68002,27,0,27,0
68003,3,2,5,0
68004,8,0,8,0
68005,10,6,16,0
68006,15,0,15,0
68007,54,0,54,0
68008,6,0,6,0
68009,9,0,9,0
68010,1,1,2,0
68011,1,1,2,0
68012,21,0,21,0
68013,1,1,2,0
68014,7,4,11,0
68015,7,5,12,0
68016,9,0,9,0
68017,1,1,2,0
68018,3,0,3,0
68019,9,8,17,0
68020,4,3,7,0
68021,3,0,3,0
68022,5,4,9,0
68023,6,0,6,0
68024,11,0,11,0
68025,6,3,9,0
68026,33,0,33,0
68027,15,0,15,0
68028,3,0,3,0
68029,35,0,35,0
68030,1,1,2,0
68031,21,0,21,0
68032,6,0,6,0
68033,3,3,6,0
68034,54,0,54,0
68035,15,12,27,0
68036,10,7,17,0
68037,3,0,3,0
68038,12,0,12,0
68039,6,0,6,0
68040,9,9,18,0
68041,6,0,6,0
68042,30,0,30,0
68043,3,0,3,0
68044,10,0,10,0
68045,10,9,19,0
68046,2,2,4,0
68047,6,0,6,0
68048,1,1,2,0
68049,21,0,21,0
68050,2,2,4,0
68051,241,1318,1559,0
68052,19,0,19,0
68053,21,0,21,0
68054,3775,5506,9281,3
68055,3,0,3,0
68056,6,5,11,0
68057,1,1,2,0
68058,6,0,6,0
68059,18,0,18,0
68060,4,3,7,0
68061,3,3,6,0
68062,7,7,14,0
68063,33,0,33,0
68064,2446,4534,6980,5
68065,5,5,10,0
68066,1413,2562,3975,8
68067,3,0,3,0
68068,12,0,12,0
68069,5,5,10,0
68070,24,3,27,0
68071,3,0,3,0
68072,6848,10089,16937,7
68073,1,0,1,0
68074,3,0,3,0
68075,3,0,3,0
68076,4,2,6,0
68077,15,0,15,0
68078,3240,5177,8417,8
68079,3,3,6,0
68080,1,1,2,0
68081,12,0,12,0
68082,8,7,15,0
68083,36,0,36,0
68084,9,0,9,0
68085,3,3,6,0
68086,4,0,4,0
68087,3,0,3,0
68088,33,0,33,0
68089,9,0,9,0
68090,9,7,16,0
68091,4,4,8,0
68092,3,0,3,0
68093,1,1,2,0
68094,12,0,12,0
68095,4152,5430,9582,5
68096,1,1,2,0
68097,8,0,8,0
68098,33,0,33,0
68099,9,0,9,0
68100,9,0,9,0
68101,4,3,7,0
68102,15,0,15,0
68103,21,0,21,0
68104,29,0,29,0
68105,1,1,2,0
68106,18,0,18,0
68107,4,0,4,0
68108,12,9,21,0
68109,3,3,6,0
68110,3,0,3,0
68111,4,4,8,0
68112,16,0,16,0
68113,9,0,9,0
68114,3,0,3,0
68115,1,1,2,0
68116,20,0,20,0
68117,10445,10699,21144,53
68118,15,0,15,0
68119,2,2,4,0
68120,3,3,6,0
68121,18,3,21,0
68122,4,0,4,0
68123,12,0,12,0
68124,42,0,42,0
68125,2,1,3,0
68126,3,2,5,0
68127,9,0,9,0
68128,1,0,1,0
68129,15,0,15,0
68130,3,0,3,0
68131,5,4,9,0
68132,15,0,15,0
68133,9,0,9,0
68134,2655,5687,8342,7
68135,10115,10305,20420,22
68136,21,0,21,0
68137,4,0,4,0
68138,556,2564,3120,2
68139,3,3,6,0
68140,11,0,11,0
68141,8,6,14,0
68142,18,0,18,0
68143,10,9,19,0
68144,20,0,20,0
68145,11,0,11,0
68146,1,1,2,0
68147,1,1,2,0
68148,24,0,24,0
68149,9,0,9,0
